Corpus,File,Name,Verb,Age,Sent,Syntactic Object,Event or Object,Syntactic Object,Event or Object,Convergence,Comments,Comments,
Brown,adam22.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M9D'],I got some paint,paint,object,paint,object,object,,,
Brown,adam22.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M9D'],I got some paint on it,paint,object,paint,object,object,,,
Brown,adam22.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M9D'],why got paint,paint,object,paint,object,object,,,
Brown,adam22.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M9D'],um I got piece of egg,piece,object,piece a egg,object,object,,,
Brown,adam22.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M9D'],I got some piece a egg,piece,object,some piece a egg,object,object,,,
Brown,adam22.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M9D'],gon get a piece of tape,piece,object,piece of tape,object,object,,,
Brown,adam22.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M9D'],I going get another one,one,pronoun,another one,pronoun,pronoun,,,
Brown,adam22.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M9D'],let's go get it,,,,,0,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got b,b,object,b,object,object,?,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],she can get some more bus,bus,object, bus,object,object,,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],she can get some more bus,bus,object, bus,object,object,,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],dey they get yyy fish,fish,object,fish,object,object,,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I goin get number,number,object,number,object,object,,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got a little one,one,pronoun,little one,pronoun,pronoun,,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got enough,,,,,0,?,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got enough,,,,,0,?,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got enough,,,,,0,?,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got enough,,,,,0,?,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got xxx enough for me serve my macaroni,,,,,0,?,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got enough,,,,,0,?,?,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],it's get bigger an bigger an bigger,bigger,event,bigger,event,event,?,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I getting bigger,bigger,event,bigger,event,event,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],Mommy I got sticky,sticky,event,sticky,event,event,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],you got some  dish,dish,object,dish,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],you going to the grocery store to get some food,food,object,food,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],Mommy le me get de the fork,fork,object,fork,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got a hole in it,hole,object,hole,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got a hole in it,hole,object,hole,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got enough macaroni,macaroni,object,macaroni,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got pepper,pepper,object,pepper,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got a picture,picture,object,picture,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got enough picture,picture,object, picture,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],you got enough plate,plate,object, plate,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got some stamps for me,stamp,object,stamps,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],you got some  tea,tea,object,tea,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],they got some teeth,teeth,object, teeth,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],they got some teeth,teeth,object, teeth,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],why not they don't got some teeth,teeth,object, teeth,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got some vegetables,vegetable,object,vegetables,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got a watch,watch,object,watch,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got a watch,watch,object,watch,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got a watch,watch,object,watch,object,object,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got a too much,much,pronoun,too much,pronoun,pronoun,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got some for you,some,pronoun,some,pronoun,pronoun,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got some for me,some,pronoun,some,pronoun,pronoun,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I goin get some,some,pronoun,some,pronoun,pronoun,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got some on my arm,some,pronoun,some ,pronoun,pronoun,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I got some too much,some/ much,pronoun,some,pronoun,pronoun,,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],how to get here,,,,,0,?,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],so it can get on,,,,,0,?,,
Brown,adam23.xml,['Adam'],get|gets|got|gotten|getting,['P3Y1M26D'],I have some I've got enough,,,,,0,?,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],we got some birthday happy birthday today,birthday,event,birthday,event,event,?,?,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],the rug get dirty,dirty,event,dirty,event,event,?,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I got some cheese,cheese,object, cheese,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],Mommy you go get some more crackers,cracker,object,crackers,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I goin get some more hand,hand,object, hand,object,object,?,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],going get some more handkerchiefs,handkerchief,object, handkerchiefs,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I goin get some ice,ice,object, ice,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],Paul got a mess on your Paul face,mess,object,mess,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],no you got pencil in your bag,pencil,object,pencil,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],piano I got downstairs,piano,object,piano,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I got piano,piano,object,piano,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I got a rake,rake,object,rake,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],dat's that's right I got a rake,rake,object,rake,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I got my shirt on,shirt,object,shirt,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I got somebody playing with my piano,somebody,object,somebody,object,object,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I got some more,more,pronoun,some more,pronoun,pronoun,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I got one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I goin get some too,some,pronoun,some,pronoun,pronoun,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I want get some too,some,pronoun,some,pronoun,pronoun,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I got xxx,,,,,0,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],Celia got a,,,,,0,,,
Brown,adam24.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M9D'],I will get it,,,,,0,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I tried to get under help,help,event,help,event,event,?,?,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],it's got some sixty new Rambler,Rambler,object,Rambler,object,object,,?,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],you get enough,enough,pronoun,enough,pronoun,pronoun,,?,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],dey they got some xxx,,,,,0,,?,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],we got a new e,,,,,0,?,?,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got enough,,,,,0,,?,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],why I can't put dem them on when when get dark,dark,event,dark,event,event,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],yes I can keep dis this when it get dark,dark,event,dark,event,event,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],it's not getting dark,dark,event,dark,event,event,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],you got some beads,bead,object,beads,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],you got bead  your neck,bead,object,bead,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got bead  myself,bead,object,bead,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got a belt on,belt,object,belt,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],wh  it's got a big bump,bump,object,big bump,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],yeah you mad get the drum,drum,object,drum,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],can I get de the mail out,mail,object,mail,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],how you can get de the mail out,mail,object,mail,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got some sugar,sugar,object,sugar,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got some sugar,sugar,object,sugar,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got some sunglasses look,sunglasses,object,sunglasses,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got some sunglasses,sunglasses,object,sunglasses,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],it's got a flat tire,tire,object,flat tire,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],it's got a flat tire,tire,object,flat tire,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],when it's got flat tire it's need a go to the to the station,tire,object,flat tire,object,object,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],dey they goin get another one,one,pronoun,another one,pronoun,pronoun,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],you get it,,,,,0,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],you want to get down on  floor,,,,,0,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],put dem them on an de the sun get in the face,,,,,0,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],for the sun get in my eyes,,,,,0,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],xxx so de the sun so de the sun can't get in my eyes,,,,,0,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],when de the sun get in eyes I put some new sixty Rambler,,,,,0,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],can I get in an go for a ride,,,,,0,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],okay you can get in go for ride,,,,,0,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],you get it,,,,,0,,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],how de the mail going to get in,,,,,0,?,,
Brown,adam25.xml,['Adam'],get|gets|got|gotten|getting,['P3Y2M21D'],I got it dis this time,,,,,0,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got some work,work,event,work,event,event,?,?,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],goin to get some xxx,,,,,0,,?,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got in my hand,,,,,0,?,?,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got some tool Paul,tool,object,tool,object,object,,typo? 'too' instead of 'tool'?,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],and get sick,sick,event,sick,event,event,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],can I get some crayons,crayon,object,crayons,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got cowboy hat in,hat,object,cowboy hat,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got a hole in it,hole,object,hole,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got a key,key,object,key,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got key to a door,key,object,key,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],he got broken leg,leg,object,broken leg,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got broken leg just like the lamb,leg,object,broken leg,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],how you get dis dis this man man out huh,man,object,man,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got a bird's nest right here,nest,object,bird's nest,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],can I get another pencil off,pencil,object,pencil,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got a pencil,pencil,object,pencil,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I have_to go get piece of paper,piece,object,piece of paper,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got fishing rod to fish,rod,object,fishing rod,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],can I get another screw,screw,object,screw,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I better get a screwdriver,screwdriver,object,screwdriver,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],can I get another stick off,stick,object,stick,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],can I get another stick off,stick,object,stick,object,object,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I goin get some too,some,pronoun,some,pronoun,pronoun,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got some look,some,pronoun,some,pronoun,pronoun,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],can I get some on my,some,pronoun,some,pronoun,pronoun,,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],how how you get dis this,this,pronoun,this,pronoun,pronoun,?,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I got it in my hand,,,,,0,?,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],how you can get on Ursula,,,,,0,?,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],how you can get on Ursula,,,,,0,?,,
Brown,adam26.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M4D'],I di get in  way,,,,,0,?,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I got when I finish putting some mens men in,,,,,0,?,?,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],it's getting dark,dark,event,dark,event,event,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],when I get hurts I put dose those one of dose those bandage on,hurt,event,hurt,event,event,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I goin to get married,married,event,married,event,event,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I might get tired,tired,event,tired,event,event,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I going to get a ball Mommy,ball,object,ball,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],can I get a ball,ball,object,ball,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],he got some feathers,feather,object,feathers,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],he got feather,feather,object,feather,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],it's got some light,light,object,light,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I got a penis,penis,object,penis,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],dat that got a penis,penis,object,penis,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I got some spoons,spoon,object,spoons,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I just getting some things,thing,object,things,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],so it can can get a flat tire,tire,object,flat tire,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],can I get a tray for her,tray,object,tray,object,object,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I got too much,much,pronoun,too much,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],we got too much,much,pronoun,too much,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I don't got too much,much,pronoun,too much,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],no you got too much,much,pronoun,too much,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I better go get  one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I got some to cook supper,some,pronoun,some,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I going to get some,some,pronoun,some,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I going to get something out de the store,something,pronoun,something,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],I can't get them out because my hand is too big,them,pronoun,them,pronoun,pronoun,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],how I going to get out,,,,,0,?,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],what de the boy what he got on,,,,,0,?,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],how we going to get out,,,,,0,?,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],Mommy de the fireman going to get out,,,,,0,?,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],dey they all going to get off de the marble,,,,,0,?,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],will you get it out,,,,,0,,,
Brown,adam27.xml,['Adam'],get|gets|got|gotten|getting,['P3Y3M18D'],xxx going to get down,,,,,0,?,,
Brown,adam28.xml,['Adam'],get|gets|got|gotten|getting,['P3Y4M1D'],we got for dessert,,,dessert,object,!!!,?,?,
Brown,adam28.xml,['Adam'],get|gets|got|gotten|getting,['P3Y4M1D'],I told de the carpenter I got a big burp,burp,event,burp,event,event,,?,
Brown,adam28.xml,['Adam'],get|gets|got|gotten|getting,['P3Y4M1D'],I goin get Bozo,Bozo,object,Bozo,object,object,,?,
